channel name;channel url;subscribers;language
@mandalikamusicbrand;https://www.youtube.com/@mandalikamusicbrand;5,2K;english
@UPHConservatoryofMusic;https://www.youtube.com/@UPHConservatoryofMusic;5,31K;english
@beadultmusic;https://www.youtube.com/@beadultmusic;5,52K;english
@menyalamusic;https://www.youtube.com/@menyalamusic;5,55K;english
@gepentamusic6726;https://www.youtube.com/@gepentamusic6726;5,55K;english
@ElevenMusicofficial;https://www.youtube.com/@ElevenMusicofficial;5,64K;english
@trendymusic8616;https://www.youtube.com/@trendymusic8616;5,81K;english
@sopi.musicEnt;https://www.youtube.com/@sopi.musicEnt;5,82K;english
@FrostSchoolofMusicUM;https://www.youtube.com/@FrostSchoolofMusicUM;5,82K;english
@DNAMusic2022;https://www.youtube.com/@DNAMusic2022;5,91K;english
@TumpiMusic;https://www.youtube.com/@TumpiMusic;5,94K;english
@CoffeeMusicTBM;https://www.youtube.com/@CoffeeMusicTBM;5,95K;english
@laleilmaninomusic9325;https://www.youtube.com/@laleilmaninomusic9325;51,6K;english
@hobahbersamamusic;https://www.youtube.com/@hobahbersamamusic;512K;english
@LiveMusicRadio;https://www.youtube.com/@LiveMusicRadio;513K;english
@fantasticmusicyoutube;https://www.youtube.com/@fantasticmusicyoutube;518K;english
@DSSMusic;https://www.youtube.com/@DSSMusic;52,3K;english
@BERLIANMUSICDIGITAL;https://www.youtube.com/@BERLIANMUSICDIGITAL;52,5K;english
@TXMUSICASIA;https://www.youtube.com/@TXMUSICASIA;521K;english
@xdeepmusic;https://www.youtube.com/@xdeepmusic;523K;english
@musicremix5616;https://www.youtube.com/@musicremix5616;526K;english
@MainMusicKaraoke;https://www.youtube.com/@MainMusicKaraoke;54,3K;english
@AnekaMusicOfficialChannel;https://www.youtube.com/@AnekaMusicOfficialChannel;54,6K;english
@Romantic.Music.Collection;https://www.youtube.com/@Romantic.Music.Collection;54,7K;english
@GEMPARMUSIC;https://www.youtube.com/@GEMPARMUSIC;542K;english
@parulianofficial;https://www.youtube.com/@parulianofficial;55,3K;english
@kembarmusicchannel5225;https://www.youtube.com/@kembarmusicchannel5225;55,7K;english
@assapaimusicproduction3555;https://www.youtube.com/@assapaimusicproduction3555;55,8K;english
@acuariomusic;https://www.youtube.com/@acuariomusic;56,7K;english
@OpenHeartMusic;https://www.youtube.com/@OpenHeartMusic;561K;english
@anjimusic;https://www.youtube.com/@anjimusic;57,2K;english
@100MUSIC;https://www.youtube.com/@100MUSIC;57K;english
@OWNMUSIClabel;https://www.youtube.com/@OWNMUSIClabel;58,4K;english
@NM8518;https://www.youtube.com/@NM8518;59,1K;english
@rmusicofficial22;https://www.youtube.com/@rmusicofficial22;59,5K;english
@ameliamusic4180;https://www.youtube.com/@ameliamusic4180;59,7K;english
@BREWOGMUSIC;https://www.youtube.com/@BREWOGMUSIC;593K;english
@senadamusicofficial;https://www.youtube.com/@senadamusicofficial;6,02K;english
@myanmarmusicchannel7696;https://www.youtube.com/@myanmarmusicchannel7696;6,13K;english
@ambamusicofficial;https://www.youtube.com/@ambamusicofficial;6,15K;english
@singsongmusic;https://www.youtube.com/@singsongmusic;6,15K;english
@mandirimusic8005;https://www.youtube.com/@mandirimusic8005;6,27K;english
@YellowBrickCinema;https://www.youtube.com/@YellowBrickCinema;6,29M;english
@wlspromusic9723;https://www.youtube.com/@wlspromusic9723;6,33K;english
@ir_onemusic8433;https://www.youtube.com/@ir_onemusic8433;6,39K;english
@CMC29;https://www.youtube.com/@CMC29;6,45K;english
@PrioBagja;https://www.youtube.com/@PrioBagja;6,49K;english
@ManjakaniMusic;https://www.youtube.com/@ManjakaniMusic;6,64K;english
@linemusicentertainment6548;https://www.youtube.com/@linemusicentertainment6548;6,67K;english
@AllGoodMusicIndonesia;https://www.youtube.com/@AllGoodMusicIndonesia;6,67K;english
@chathumusic1191;https://www.youtube.com/@chathumusic1191;6,76K;english
@SageNineMusic;https://www.youtube.com/@SageNineMusic;6,84K;english
@BAYUHENDRA18;https://www.youtube.com/@BAYUHENDRA18;60,4K;english
@tuturmusicofficial;https://www.youtube.com/@tuturmusicofficial;60,5K;english
@hindiromanticmusic7852;https://www.youtube.com/@hindiromanticmusic7852;603K;english
@MaskaMusicRecords;https://www.youtube.com/@MaskaMusicRecords;604K;english
@DriveMusicIndonesia;https://www.youtube.com/@DriveMusicIndonesia;604K;english
@PositiveMeditationMusic;https://www.youtube.com/@PositiveMeditationMusic;62K;english
@namahamusic9568;https://www.youtube.com/@namahamusic9568;63,1K;english
@letsfrymusic972;https://www.youtube.com/@letsfrymusic972;63,1K;english
@ThreeCMusicOfficial;https://www.youtube.com/@ThreeCMusicOfficial;63,5K;english
